,0
745,15.68143117531623
746,14.459422245859727
747,12.833623317654885
748,13.320928429379048
749,13.944058638817244
750,14.950651695597438
751,15.140248234777706
752,14.143014255548332
753,13.22842370713837
754,13.198307233778472
755,12.787549657655052
756,11.764065699149604
757,10.710231208122787
758,10.646285818834565
759,10.90390665515264
760,10.869098851293355
761,8.791181990171118
762,11.271534882148963
763,14.386812388846105
764,19.476093551506427
765,22.58260835915911
766,23.176107601143634
767,22.54129048083751
768,22.056346427011803
769,21.285350690480435
770,19.354664736830873
771,17.843996511854748
772,17.75170938423767
773,18.263159453944542
774,18.118658196427788
775,17.255397061082952
776,15.910489214967905
777,14.75366671227301
778,13.460627550672882
779,12.537393953663921
780,12.621619109368714
781,12.314875579549565
782,13.196446102641282
783,13.238097953205815
784,13.87397470289554
785,15.115785969401525
786,16.19210391729901
787,16.584434615671576
788,15.802873911014773
789,14.792831608931339
790,14.393866715016213
791,13.811226740109142
792,13.840047783364167
793,13.548448007335177
794,13.565703082385156
795,13.159046470037522
796,12.410252079680369
797,13.161154730030457
798,13.400142455847284
799,14.063689119234454
800,14.810361985758977
801,15.467255357131318
802,16.112839067161676
803,17.052484445466234
804,17.795288937192066
805,18.16758033064558
806,17.61952003154848
807,16.328541447035285
808,14.431809241334257
809,13.968863762264931
810,13.905382877302019
811,12.988234909093329
812,11.977153545800757
813,11.16667222275405
814,10.413705999039546
815,9.758098368869053
816,9.285662115479703
817,8.823001538852477
818,8.3923234459338
819,8.10628633263356
820,8.021929278615294
821,7.866380530087388
822,7.661324632406098
823,7.493550104754086
824,7.245848657231013
825,7.106959030660187
826,6.910605693898858
827,7.106088338043957
828,7.17495079159332
829,7.313534727487553
830,7.320140766593115
831,7.365826159841628
832,7.425224949094838
833,7.53259196015624
834,7.921882765390708
835,8.751138148828804
836,9.028315301900948
837,9.365508299619082
838,10.748520295101786
839,12.25330567729428
840,13.514231579432904
841,13.936081893361136
842,13.327884483678234
843,12.471970100949608
844,11.484815871027557
845,10.723716535917784
846,9.994806622629692
847,9.424140204388243
848,9.253151187911005
849,9.077580616402884
850,8.859517273443485
851,8.577253674274285
852,8.421572379494334
853,8.544089358144726
854,8.463831402509106
855,8.361138544305819
856,8.2075058862038
857,8.008297404582118
858,7.843819888164651
859,7.672192977932756
860,7.52106839984651
861,7.398068895898656
862,7.4261350068199485
863,7.622882891275378
864,7.67116296905069
865,7.755626082512328
866,7.767886620844542
867,7.749053487432643
868,7.742407676619123
869,7.750731242967462
870,7.7187756749702885
871,7.633606929913397
872,7.634727062263679
873,7.838898379041128
874,8.103945067866567
875,8.298905290186108
876,8.597795425871496
877,8.803348225689062
878,8.964838626105108
879,9.517183759647482
880,9.732654660934147
881,10.428136795339277
882,10.985932471997831
883,11.43992986097805
884,11.415760438609032
885,11.069740863899613
886,10.611970073113028
887,10.12391015284775
888,9.65965564804432
889,9.151378083901289
890,8.988854343598677
891,8.923650685842636
892,8.991000149278198
893,9.273787196787477
894,9.324454127834224
895,9.879851994104556
896,10.635332311615517
897,11.416034247685518
898,11.718510222482257
899,11.581530131753981
900,11.083328469780541
901,10.597519379693239
902,10.079308959436554
903,9.510946003135988
904,9.241892327139642
905,9.2140727553035
906,9.220090359764468
907,9.305291028784987
908,9.380785414330111
909,9.446778181359505
910,9.495410162992066
911,9.625515043023757
912,9.63005699187914
913,9.669543008325649
914,9.62745502419713
915,9.609074526946662
916,9.542807079268963
917,9.513651226031138
918,9.529645686299789
919,9.354524793101582
920,9.362822108860568
921,9.275019843806435
922,9.399865175390937
923,9.427733122960573
924,9.48489571207621
925,9.616048783273373
926,9.746441666044179
927,9.950214097706063
928,10.179056584553576
929,10.33018790314375
930,10.462049908797185
931,10.589974676647728
932,10.701569631361084
933,10.64089087402046
934,10.515396621336476
935,10.436320521546282
936,10.313701454444756
937,10.208374820534676
938,10.13447610084549
939,10.122236564275136
940,10.031752950812763
941,9.919148780377162
942,9.899126258126634
943,9.879242093475394
944,9.89920716961534
945,9.86498355155891
946,9.867626704893148
947,9.87393499549149
948,9.853271179026148
949,9.810539979539183
950,9.775233938331999
951,9.754671943222998
952,9.791810386913042
953,9.898288346037015
954,9.909964513350475
955,9.942697586149034
956,9.943044366599786
957,9.994824530022948
958,9.979218715845743
959,10.005703740794287
960,10.002285040372165
961,10.009956834602653
962,10.016559402357304
963,10.025633208271506
964,9.973417160486987
965,9.94751774533882
966,10.047379535443763
967,10.253882618492263
968,10.335890892498298
969,10.51220936703498
970,10.703478164918081
971,10.823712905003628
972,10.882482871966833
973,11.266088115235965
974,10.682573199470962
975,11.52603613559878
976,12.109153588628763
977,12.781106755521535
978,13.078376614364725
979,13.16337910942006
980,12.906706423749599
981,12.456836645952446
982,11.828460906215522
983,11.27708782935362
984,10.704556468565599
985,10.215423518478865
986,9.81704294108675
987,9.760320839480242
988,9.820952808834345
989,9.801400746529644
990,9.772044254295091
991,9.892282727182463
992,10.179499685766146
993,10.531594291806034
994,10.904727242926224
995,11.284211323820049
996,11.515714641998839
997,11.778766215407066
998,11.81222394460252
999,11.604412983238415
1000,12.323297886606902
1001,12.665247378045157
1002,12.88921885867641
1003,13.323842988106637
1004,14.19533035003597
1005,15.162319433449664
1006,15.794212281369662
1007,16.1839685594469
1008,17.407932101268784
1009,18.470909926788902
1010,17.837284085770683
1011,18.992717279235947
1012,20.642728335533896
1013,22.6567077973686
1014,22.43467717678827
1015,21.991902592344413
1016,21.164224217624238
1017,19.666546327523694
1018,17.4960272123163
1019,16.588059841059493
1020,16.314534022267665
1021,16.463198668045756
1022,16.112506321800986
1023,15.185311964965274
1024,14.062116330597284
1025,12.690525601497097
1026,11.675283049290817
1027,11.033566700806908
1028,10.609151543595958
1029,10.46539878085983
1030,10.615088424590981
1031,10.720343211473057
1032,11.599187098509535
1033,12.491373299983737
1034,13.344886941178006
1035,13.942906462354777
1036,14.065818428584363
