Dia,PrevD1,PrevD2,PrevD3,PrevD4,PrevD5,PrevD6,PrevD7
2023-11-19,4.368,0.481,0.515,0.282,1.010,6.338,0.280
2023-11-20,0.519,0.052,0.038,1.639,9.022,0.386,0.037
2023-11-21,1.566,0.387,3.307,2.727,4.498,0.524,9.465
2023-11-22,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2023-11-23,38.724,2.189,7.452,8.997,17.491,27.802,10.871
2023-11-24,3.831,10.415,7.144,14.106,13.395,13.234,4.116
2023-11-25,2.409,0.298,6.452,4.995,15.476,5.892,2.042
2023-11-26,1.445,9.009,8.301,19.182,29.431,2.293,13.008
2023-11-27,5.015,12.481,15.953,13.781,0.115,5.443,6.643
2023-11-28,17.693,10.169,2.624,0.028,0.078,9.385,57.639
2023-11-29,25.015,2.511,0.063,0.002,0.001,1.698,2.424
2023-11-30,0.939,0.018,0.000,0.045,2.635,9.475,15.839
2023-12-01,0.103,0.000,0.000,0.915,7.060,8.155,11.388
2023-12-02,0.007,0.000,0.140,2.175,15.374,17.693,2.062
2023-12-03,0.000,0.013,7.337,11.472,3.396,25.250,0.855
2023-12-04,0.201,11.194,9.784,10.912,18.831,0.929,0.283
2023-12-05,4.785,8.302,4.874,8.211,0.545,0.009,0.070
2023-12-06,2.056,0.270,25.583,0.767,0.201,9.424,12.454
2023-12-07,4.084,29.175,0.779,0.262,13.092,14.746,7.689
2023-12-08,4.854,0.738,0.241,15.157,13.708,1.645,0.037
2023-12-09,0.976,7.187,24.529,8.398,0.352,0.199,4.006
2023-12-10,4.473,13.800,0.942,0.165,2.183,2.513,0.053
2023-12-11,11.553,0.008,0.001,0.073,0.006,0.002,0.000
2023-12-12,0.082,0.004,0.010,0.038,0.000,0.011,0.002
2023-12-13,0.034,0.000,0.018,0.000,0.000,0.012,0.002
2023-12-14,0.062,0.027,0.000,0.026,0.363,0.004,0.005
2023-12-15,0.071,0.048,0.104,0.455,0.000,0.000,0.076
2023-12-16,0.162,0.393,7.317,0.065,0.093,2.256,3.964
2023-12-17,0.494,0.723,1.092,0.022,3.093,13.344,20.178
2023-12-18,0.157,0.021,0.000,0.016,12.350,10.688,1.222
2023-12-19,0.016,0.000,0.011,4.672,0.637,4.730,7.961
2023-12-20,0.000,0.006,3.424,1.860,11.697,3.921,33.758
2023-12-21,0.190,1.858,11.939,13.565,3.846,24.284,0.403
2023-12-22,4.211,8.056,11.285,0.938,31.034,0.524,0.001
2023-12-23,9.774,5.903,8.450,67.321,0.067,0.006,0.010
2023-12-24,0.048,0.362,24.452,0.258,0.002,0.212,61.293
2023-12-25,0.046,2.929,0.040,0.001,3.080,23.400,19.412
2023-12-26,3.012,0.159,0.005,11.568,14.228,0.911,23.396
2023-12-27,0.204,0.052,0.341,9.879,2.670,1.359,0.176
2023-12-28,0.000,0.049,1.591,1.021,0.610,0.703,1.030
2023-12-29,0.000,0.136,0.097,0.559,4.148,3.485,6.868
2023-12-30,0.689,0.255,22.191,19.888,1.056,0.954,8.695
2023-12-31,0.509,0.902,7.798,8.606,34.563,3.605,1.122
2024-01-01,0.063,0.374,1.516,20.389,1.685,0.973,0.404
2024-01-02,0.528,1.157,26.384,5.255,2.203,2.629,1.044
2024-01-03,6.402,3.427,7.310,6.264,3.621,2.125,0.044
2024-01-04,1.127,0.897,2.095,3.360,1.625,1.014,1.845
2024-01-05,0.640,1.243,1.102,0.994,1.053,4.173,13.316
2024-01-06,0.090,1.652,1.464,0.011,0.261,1.310,20.842
2024-01-07,0.094,2.147,0.064,0.046,3.190,10.854,6.156
2024-01-08,0.541,0.231,0.082,0.946,9.981,15.672,13.957
2024-01-09,0.432,0.002,0.065,0.762,0.296,0.174,1.386
2024-01-10,0.091,0.463,0.432,1.233,1.767,4.106,4.199
2024-01-11,2.163,16.422,11.222,6.522,5.486,6.429,20.294
2024-01-12,9.584,1.820,5.741,10.443,5.097,21.594,12.759
2024-01-13,36.399,0.031,0.112,7.497,24.670,20.032,15.950
2024-01-14,1.192,0.003,1.614,1.592,0.647,8.138,6.829
2024-01-15,0.434,2.543,7.516,9.559,14.805,30.838,5.894
2024-01-16,1.289,0.664,0.544,21.753,26.692,1.913,0.764
2024-01-17,0.042,0.127,7.828,13.304,1.811,1.818,1.324
2024-01-18,0.322,6.228,24.442,7.804,0.311,1.932,0.480
2024-01-19,2.861,18.480,23.298,1.049,0.849,2.015,0.482
2024-01-20,16.712,6.904,0.895,2.962,0.993,0.325,3.350
2024-01-21,3.297,0.356,18.484,2.654,10.049,1.839,2.976
2024-01-22,1.112,8.089,5.101,2.997,1.733,7.357,5.498
2024-01-23,40.910,3.157,1.860,0.970,0.894,2.687,2.002
2024-01-24,0.789,1.202,1.203,0.479,2.556,2.218,0.934
2024-01-25,1.366,1.507,23.966,8.000,5.803,1.055,6.037
2024-01-26,1.043,2.317,13.799,12.992,2.008,5.285,7.172
2024-01-27,4.005,1.465,0.797,0.417,0.756,10.660,15.425
2024-01-28,0.561,0.742,0.224,0.784,11.522,30.501,6.447
2024-01-29,0.247,0.015,0.801,7.777,10.242,18.573,6.197
2024-01-30,0.000,0.499,13.276,6.988,4.744,24.730,12.477
2024-01-31,0.134,15.079,7.160,5.193,16.330,15.934,11.853
2024-02-01,4.730,6.380,15.886,22.142,11.086,11.886,12.436
2024-02-02,12.019,15.367,11.297,15.478,13.549,11.397,2.388
2024-02-03,0.911,4.283,10.667,15.146,11.236,20.141,10.055
2024-02-04,3.585,11.935,6.646,1.371,0.083,0.345,0.182
2024-02-05,0.546,0.042,0.011,1.001,0.102,2.715,12.870
2024-02-06,0.038,0.003,0.907,3.462,2.054,0.551,0.119
2024-02-07,0.704,0.032,0.371,0.476,9.527,0.816,0.041
2024-02-08,0.143,0.003,0.294,5.154,3.075,9.501,17.366
2024-02-09,0.020,0.001,6.249,5.346,1.293,4.951,30.786
2024-02-10,0.003,0.348,3.257,4.013,16.127,8.538,10.557
2024-02-11,0.007,1.402,0.704,14.177,0.613,0.602,5.097
2024-02-12,1.193,1.408,8.539,1.826,0.168,1.144,12.457
2024-02-13,5.696,40.745,2.515,0.178,0.545,6.418,8.796
2024-02-14,8.286,10.394,0.197,0.087,6.158,1.653,1.249
2024-02-15,15.112,0.349,0.126,1.911,1.339,11.959,2.529
2024-02-16,0.355,0.757,0.975,4.050,10.927,1.549,12.123
2024-02-17,3.489,3.627,10.706,1.873,9.416,3.550,5.714
2024-02-18,2.701,1.527,23.183,22.096,4.054,2.241,7.905
2024-02-19,1.879,11.414,9.637,5.657,5.588,5.463,12.231
2024-02-20,10.504,4.563,4.548,5.736,2.486,8.122,5.995
2024-02-21,19.029,5.340,6.223,9.964,8.261,7.184,0.442
2024-02-22,5.130,5.875,4.573,7.749,4.514,0.496,2.657
2024-02-23,3.607,5.136,10.012,0.928,0.098,0.174,7.317
2024-02-24,8.686,3.806,3.075,1.649,0.088,22.468,0.437
2024-02-25,5.571,3.069,0.070,0.091,15.032,3.183,0.034
2024-02-26,0.203,0.030,2.609,4.625,0.149,0.556,0.003
2024-02-27,1.065,7.486,1.049,0.234,0.001,0.000,0.057
2024-02-28,2.151,3.198,9.252,0.002,0.002,0.026,3.478
2024-02-29,3.114,6.739,0.017,0.000,0.000,9.073,20.160
2024-03-01,14.519,0.003,0.000,0.000,7.138,14.602,0.533
2024-03-02,0.014,0.000,0.000,0.918,10.781,0.861,0.236
2024-03-03,0.035,0.000,0.874,17.839,4.979,18.466,1.644
2024-03-04,0.568,4.528,6.441,3.054,26.354,12.907,11.207
2024-03-05,4.955,5.665,3.205,4.909,7.106,5.154,5.524
2024-03-06,6.918,7.964,10.360,18.269,13.302,0.845,0.008
2024-03-07,13.222,14.066,12.139,10.236,1.704,0.076,0.037
2024-03-08,10.608,11.013,10.265,1.422,0.342,1.214,0.125
2024-03-09,9.367,1.106,1.525,0.002,0.257,0.678,4.142
2024-03-10,0.816,0.072,0.008,0.002,0.001,0.000,0.030
2024-03-11,0.008,0.005,0.060,0.000,0.000,0.001,0.088
2024-03-12,0.185,0.060,0.008,0.000,0.014,3.469,17.396
2024-03-13,0.073,0.021,0.000,0.028,0.318,4.267,11.109
2024-03-14,0.056,0.001,0.007,0.941,9.303,10.481,4.889
2024-03-15,0.018,0.002,3.453,9.454,20.807,5.736,7.969
2024-03-16,0.000,0.137,2.466,7.281,7.337,12.280,1.056
2024-03-17,1.841,7.905,6.693,6.959,14.592,1.934,0.254
2024-03-18,2.980,2.961,0.052,11.193,16.760,0.277,0.323
2024-03-19,1.161,3.084,3.186,29.196,2.586,17.192,8.328
2024-03-20,2.502,5.189,9.715,3.466,3.605,6.987,8.505
2024-03-21,7.787,16.002,0.764,24.825,45.740,40.749,7.322
2024-03-22,4.641,0.439,0.740,1.000,1.189,4.392,15.697
2024-03-23,4.275,2.011,2.007,0.552,6.147,15.975,5.651
2024-03-24,13.491,0.134,0.232,1.000,3.593,0.586,1.103
2024-03-25,0.502,0.952,0.099,6.844,4.723,2.004,0.121
2024-03-26,0.616,0.457,4.386,4.320,2.514,0.009,0.357
2024-03-27,2.371,5.249,10.283,0.871,0.073,0.018,0.000
2024-03-28,15.936,2.033,0.080,0.021,0.001,0.016,0.000
2024-03-29,1.660,0.451,0.012,0.000,0.011,0.091,0.308
2024-03-30,0.409,0.033,0.005,0.000,0.000,0.000,0.000
2024-03-31,0.064,0.000,0.109,0.000,0.001,0.000,4.285
2024-04-01,0.000,0.038,0.001,0.002,0.003,1.300,11.624
2024-04-02,0.049,0.001,0.003,0.000,0.540,0.213,0.004
2024-04-03,0.001,0.005,0.001,0.266,0.629,0.427,0.477
2024-04-04,0.021,0.000,0.163,3.829,2.502,0.461,6.329
2024-04-05,0.019,0.248,0.901,1.754,0.806,4.193,0.979
2024-04-06,0.010,0.277,0.001,0.092,1.738,4.931,0.562
2024-04-07,0.086,0.369,0.697,1.679,2.150,0.782,0.422
2024-04-08,1.063,3.612,0.991,10.667,0.953,6.695,1.961
2024-04-09,18.052,0.899,0.788,0.785,1.660,1.384,1.351
2024-04-10,0.263,0.102,0.548,2.835,9.636,3.916,5.357
2024-04-11,0.177,0.543,1.828,4.441,1.749,30.019,1.261
2024-04-12,0.715,0.649,0.048,0.039,1.606,2.481,15.842
2024-04-13,1.089,0.211,0.133,1.173,7.836,0.235,0.007
2024-04-14,0.279,0.859,0.023,4.178,0.894,0.001,0.000
2024-04-15,12.457,0.438,0.294,2.524,0.011,0.000,0.000
2024-04-16,0.323,0.168,3.802,0.030,0.003,0.002,0.004
2024-04-17,0.645,1.765,0.028,0.003,0.044,0.029,0.000
2024-04-18,2.835,0.018,0.001,0.005,0.003,0.000,0.000
2024-04-19,0.270,0.019,0.020,0.000,0.000,0.000,0.000
2024-04-20,0.009,0.036,0.000,0.000,0.019,0.558,1.772
2024-04-21,0.056,0.000,0.000,0.159,0.207,0.009,0.002
2024-04-22,0.000,0.000,0.020,0.190,1.816,0.087,0.001
2024-04-23,0.000,0.000,0.357,0.506,0.001,0.000,0.026
2024-04-24,0.000,0.127,0.409,0.478,0.000,0.000,0.000
2024-04-25,0.205,0.236,0.023,0.000,0.000,0.034,0.000
2024-04-26,0.295,0.002,0.001,0.033,0.002,0.000,0.001
2024-04-27,0.000,0.034,0.000,0.000,0.000,0.000,0.001
2024-04-28,0.006,0.001,0.000,0.000,0.000,0.006,0.004
2024-04-29,0.008,0.000,0.000,0.000,0.001,0.002,0.000
2024-04-30,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-05-01,0.000,0.000,0.000,0.001,0.000,0.000,0.000
2024-05-02,0.000,0.000,0.001,0.000,0.000,0.000,0.000
2024-05-03,0.000,0.000,0.000,0.000,0.001,0.000,0.000
2024-05-04,0.000,0.000,0.000,0.018,0.001,0.000,0.000
2024-05-05,0.000,0.000,0.000,0.000,0.000,0.073,0.006
2024-05-06,0.000,0.000,0.000,0.000,0.057,0.000,0.002
2024-05-07,0.000,0.000,0.011,0.002,0.000,0.000,0.001
2024-05-08,0.000,0.000,0.001,0.000,0.001,0.000,0.018
2024-05-09,0.000,0.001,0.000,0.000,0.000,0.712,2.882
2024-05-10,0.005,0.000,0.000,0.000,0.250,0.677,0.727
2024-05-11,0.000,0.000,0.000,0.054,0.331,0.053,0.000
2024-05-12,0.000,0.000,0.072,0.480,0.159,0.000,0.073
2024-05-13,0.000,0.284,0.272,0.269,0.000,0.032,1.073
2024-05-14,0.243,0.603,0.096,0.000,0.099,2.511,1.446
2024-05-15,0.214,0.045,0.000,0.146,0.637,0.260,0.136
2024-05-16,0.019,0.000,0.000,0.001,0.011,0.038,0.001
2024-05-17,0.000,0.000,0.016,0.701,0.247,0.000,0.002
2024-05-18,0.000,0.029,0.195,0.470,0.000,0.000,0.007
2024-05-19,0.029,0.507,0.323,0.000,0.000,0.017,11.688
2024-05-20,0.333,0.836,0.001,0.000,0.000,0.069,0.000
2024-05-21,0.350,0.011,0.000,0.000,1.685,2.431,7.997
2024-05-22,0.001,0.000,0.000,0.629,1.195,47.581,0.330
2024-05-23,0.000,0.000,0.139,10.594,16.496,20.972,0.080
2024-05-24,0.018,0.108,12.962,9.994,12.377,0.069,0.001
2024-05-25,0.709,38.551,23.487,12.447,0.235,1.162,0.343
2024-05-26,17.031,16.420,10.774,0.000,0.064,0.046,0.039
2024-05-27,8.115,2.064,0.001,0.015,0.044,0.003,0.000
2024-05-28,0.354,0.009,0.001,0.075,0.006,0.000,0.001
2024-05-29,0.022,0.005,0.057,0.024,0.000,0.000,0.039
2024-05-30,0.038,0.045,0.009,0.000,0.000,0.000,0.000
2024-05-31,0.076,0.003,0.000,0.020,0.000,0.009,0.002
2024-06-01,0.015,0.000,0.044,0.000,0.090,0.025,0.000
2024-06-02,0.000,0.181,0.001,0.157,0.058,0.089,0.034
2024-06-03,0.272,0.185,0.046,0.120,0.082,0.044,0.000
2024-06-04,0.520,0.071,0.025,0.003,0.000,0.000,0.000
2024-06-05,0.241,0.018,0.000,0.000,0.000,0.000,0.000
2024-06-06,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-06-07,0.000,0.000,0.000,0.000,0.000,0.002,0.000
2024-06-08,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-06-09,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-06-10,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-06-11,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-06-12,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-06-13,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-06-14,0.000,0.000,0.000,0.000,0.019,0.000,0.000
2024-06-15,0.000,0.000,0.000,0.000,0.000,0.000,0.001
2024-06-16,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-06-17,0.000,0.000,0.000,0.000,0.000,0.108,0.019
2024-06-18,0.000,0.000,0.000,0.000,0.057,0.000,0.000
2024-06-19,0.000,0.000,0.000,0.000,0.000,0.000,0.010
2024-06-20,0.000,0.000,0.000,0.000,0.000,0.017,0.077
2024-06-21,0.000,0.000,0.000,0.000,0.051,0.038,0.001
2024-06-22,0.000,0.000,0.000,0.001,0.011,0.062,0.000
2024-06-23,0.000,0.000,0.023,0.002,0.089,0.000,0.438
2024-06-24,0.000,0.015,0.080,0.100,0.056,0.000,2.566
2024-06-25,0.052,0.066,0.063,0.001,0.092,0.305,0.033
2024-06-26,0.016,0.006,0.000,0.001,0.524,0.042,0.078
2024-06-27,0.003,0.036,0.034,0.724,0.000,0.103,0.001
2024-06-28,0.005,0.052,0.780,0.025,0.000,0.050,0.000
2024-06-29,0.023,2.946,4.416,0.102,0.056,0.000,0.006
2024-06-30,1.645,17.645,0.166,0.048,0.000,0.000,0.016
2024-07-01,1.585,0.079,0.000,0.000,0.000,0.013,0.000
2024-07-02,0.016,0.001,0.000,0.000,0.016,0.002,0.016
2024-07-03,0.000,0.000,0.000,0.025,0.047,0.002,0.374
2024-07-04,0.000,0.000,0.000,0.000,0.031,0.157,0.382
2024-07-05,0.000,0.003,0.029,0.002,16.482,20.105,5.005
2024-07-06,0.004,0.035,0.005,5.556,5.521,0.582,2.477
2024-07-07,0.008,0.007,1.332,1.298,0.613,0.873,0.721
2024-07-08,0.027,4.681,4.578,0.071,0.144,1.685,19.645
2024-07-09,1.501,3.123,0.116,0.093,0.218,0.319,0.755
2024-07-10,1.301,0.003,0.078,0.440,0.159,0.342,0.065
2024-07-11,0.136,0.100,0.820,0.188,0.008,0.000,0.000
2024-07-12,0.146,0.691,0.089,0.000,0.000,0.025,0.006
2024-07-13,0.585,0.104,0.017,0.060,0.003,0.000,0.000
2024-07-14,0.005,0.035,0.085,0.011,0.000,0.022,0.000
2024-07-15,0.110,0.273,0.087,0.032,0.000,0.030,0.010
2024-07-16,0.116,0.092,0.039,0.009,0.072,0.004,0.000
2024-07-17,0.034,0.000,0.063,0.046,0.054,0.000,0.000
2024-07-18,0.001,0.129,0.043,0.016,0.000,0.000,0.002
2024-07-19,0.103,0.124,0.014,0.035,0.000,0.001,0.000
2024-07-20,0.004,0.013,0.001,0.000,0.000,0.001,0.000
2024-07-21,0.004,0.000,0.000,0.000,0.000,0.001,0.000
2024-07-22,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-07-23,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-07-24,0.000,0.000,0.000,0.000,0.000,0.067,3.356
2024-07-25,0.000,0.000,0.000,0.000,0.125,3.397,0.281
2024-07-26,0.000,0.000,0.000,0.054,0.669,0.474,0.034
2024-07-27,0.000,0.000,0.055,0.581,0.263,0.000,0.000
2024-07-28,0.000,0.003,0.868,0.068,0.000,0.000,0.000
2024-07-29,0.000,1.220,0.125,0.001,0.000,0.000,0.000
2024-07-30,0.731,0.070,0.000,0.000,0.000,0.000,0.000
2024-07-31,0.029,0.000,0.000,0.000,0.000,0.000,0.000
2024-08-01,0.001,0.000,0.000,0.000,0.000,0.000,0.000
2024-08-02,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-08-03,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-08-04,0.054,0.000,0.000,0.000,0.000,0.021,0.714
2024-08-05,0.000,0.000,0.000,0.000,0.018,1.714,0.234
2024-08-06,0.000,0.000,0.000,0.015,0.906,0.016,0.026
2024-08-07,0.000,0.000,0.368,2.256,0.000,0.027,0.040
2024-08-08,0.000,0.565,11.124,0.017,0.017,0.000,0.018
2024-08-09,6.126,19.405,0.017,0.000,0.002,0.000,0.000
2024-08-10,24.356,0.103,0.000,0.000,0.000,0.000,0.001
2024-08-11,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-08-12,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-08-13,0.002,0.000,0.000,0.000,0.000,0.000,0.000
2024-08-14,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-08-15,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-08-16,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2024-08-17,0.000,0.000,0.000,0.005,0.049,0.000,0.000
2024-08-18,0.000,0.000,0.000,0.018,0.000,0.000,0.804
2024-08-19,0.000,0.000,0.001,0.000,0.016,0.083,0.501
2024-08-20,0.000,0.000,0.000,0.000,0.115,6.278,0.789
2024-08-21,0.011,0.000,0.000,0.065,7.886,1.683,0.759
2024-08-22,0.000,0.000,0.010,2.895,0.066,0.000,0.002
2024-08-23,0.000,0.300,5.820,0.077,0.000,0.000,0.000
2024-08-24,0.233,5.601,0.110,0.000,0.000,0.000,0.000
2024-08-25,9.270,4.423,0.000,0.000,0.000,0.000,0.031
2024-08-26,0.905,0.000,0.000,0.001,0.000,0.001,0.002
2024-08-27,0.007,0.000,0.000,0.000,0.000,0.000,0.000
2024-08-28,0.001,0.000,0.000,0.000,0.000,0.003,0.000
2024-08-29,0.001,0.000,0.000,0.000,0.000,0.000,0.083
2024-08-30,0.000,0.000,0.000,0.000,0.000,0.000,0.031
2024-08-31,0.000,0.000,0.000,0.000,0.000,0.172,0.626
2024-09-01,0.000,0.000,0.000,0.000,0.000,0.116,0.317
2024-09-02,0.000,0.000,0.000,0.004,0.676,0.235,0.001
2024-09-03,0.017,0.000,0.000,0.296,0.012,0.002,0.000
2024-09-04,0.000,0.002,0.736,0.211,0.013,0.000,0.000
2024-09-05,0.034,0.700,0.008,0.002,0.000,0.000,0.000
2024-09-06,0.428,0.002,0.000,0.000,0.000,0.000,0.000
2024-09-07,0.002,0.000,0.000,0.000,0.000,0.001,0.001
2024-09-08,0.000,0.000,0.000,0.000,0.000,0.000,0.096
2024-09-09,0.000,0.000,0.000,0.000,0.000,0.003,0.387
2024-09-10,0.000,0.000,0.000,0.000,0.000,0.000,0.080
2024-09-11,0.000,0.000,0.000,0.000,0.005,0.134,0.264
2024-09-12,0.000,0.000,0.000,0.261,0.458,0.572,0.112
2024-09-13,0.000,0.000,0.098,0.464,0.234,0.238,0.223
2024-09-14,0.000,0.012,0.154,0.196,1.120,0.825,0.111
2024-09-15,0.009,0.118,0.356,0.228,0.524,0.025,0.182
2024-09-16,0.036,0.479,0.292,0.706,0.004,0.733,0.026
2024-09-17,0.687,0.326,0.282,0.247,0.653,0.108,0.013
2024-09-18,0.047,0.595,0.317,0.922,0.103,0.084,0.001
2024-09-19,0.469,0.237,0.281,0.007,0.015,0.000,0.000
2024-09-20,0.234,0.436,0.184,0.000,0.000,0.000,0.000
2024-09-21,2.738,0.144,0.000,0.000,0.000,0.000,0.001
2024-09-22,0.001,0.000,0.000,0.000,0.000,0.000,0.000
2024-09-23,0.000,0.000,0.000,0.000,0.000,0.057,0.253
2024-09-24,0.000,0.000,0.000,0.000,0.118,0.376,0.112
2024-09-25,0.000,0.000,0.030,0.055,0.516,0.243,0.000
2024-09-26,0.000,0.014,0.203,0.315,0.109,0.000,0.015
2024-09-27,0.085,0.448,0.243,0.000,0.000,0.214,0.060
2024-09-28,0.023,0.097,0.000,0.001,0.119,0.440,1.025
2024-09-29,0.074,0.000,0.000,0.042,1.229,0.818,0.292
2024-09-30,0.015,0.000,0.074,2.485,1.744,0.273,0.000
2024-10-01,0.000,0.069,0.444,4.427,0.210,0.000,0.066
2024-10-02,0.004,0.603,1.186,0.246,0.000,0.000,0.019
2024-10-03,0.593,7.915,0.404,0.002,0.017,0.001,2.200
2024-10-04,4.880,0.336,0.003,0.002,0.041,18.413,27.427
2024-10-05,0.290,0.001,0.000,0.030,0.114,14.499,13.356
2024-10-06,0.074,0.003,0.057,0.048,0.331,13.469,8.613
2024-10-07,0.002,0.005,0.001,0.362,2.946,8.775,0.017
2024-10-08,0.000,0.037,0.556,20.014,20.149,0.001,0.007
2024-10-09,0.001,4.463,11.582,12.960,0.348,0.140,0.005
2024-10-10,1.056,16.666,4.546,0.153,0.037,0.001,0.160
2024-10-11,5.738,2.011,0.010,0.052,0.000,0.001,0.846
2024-10-12,1.359,0.058,0.042,0.010,2.184,2.023,1.105
2024-10-13,0.283,0.122,0.000,0.032,0.006,0.212,1.721
2024-10-14,0.091,0.005,0.102,1.619,0.140,0.127,3.989
2024-10-15,0.006,3.492,1.662,0.039,0.769,8.820,0.074
2024-10-16,3.083,0.079,0.192,22.048,1.758,0.007,0.000
2024-10-17,0.018,0.012,7.711,6.428,0.066,0.000,0.452
2024-10-18,0.061,0.105,5.412,0.319,0.002,0.000,2.210
2024-10-19,6.290,4.588,0.290,0.423,4.296,1.574,7.565
2024-10-20,19.070,0.294,0.138,0.157,2.814,13.703,4.963
2024-10-21,0.436,0.947,1.250,5.955,5.921,17.839,0.950
2024-10-22,3.119,9.478,5.990,13.391,15.792,0.234,0.620
2024-10-23,12.929,7.526,8.190,7.750,0.007,0.007,1.086
2024-10-24,19.964,14.655,2.945,0.491,0.094,11.400,7.363
2024-10-25,4.172,2.221,0.645,0.113,0.043,4.211,3.925
