Dia,PrevD1,PrevD2,PrevD3,PrevD4,PrevD5,PrevD6,PrevD7
2023-05-26,0.000,0.000,2.448,9.173,7.382,7.133,0.158
2023-05-27,0.012,0.011,4.660,1.290,8.555,0.794,0.248
2023-05-28,1.537,1.033,0.957,36.555,2.069,0.297,0.033
2023-05-29,2.942,1.112,9.614,2.288,0.054,0.012,0.001
2023-05-30,0.556,39.396,1.705,0.089,0.025,0.090,0.000
2023-05-31,47.899,0.535,0.249,0.025,0.079,0.000,0.173
2023-06-01,0.505,0.186,0.025,0.052,0.000,0.064,0.059
2023-06-02,0.134,0.037,0.000,0.000,0.071,0.007,0.000
2023-06-03,0.022,0.000,0.000,0.016,0.020,0.000,0.000
2023-06-04,0.000,0.000,0.000,0.010,0.000,0.000,0.000
2023-06-05,0.000,0.060,0.001,0.000,0.000,0.000,0.000
2023-06-06,0.039,0.001,0.000,0.000,0.000,0.000,0.527
2023-06-07,0.002,0.000,0.000,0.000,0.000,0.001,0.080
2023-06-08,0.000,0.000,0.000,0.000,0.057,0.885,1.422
2023-06-09,0.000,0.000,0.000,0.001,2.686,26.976,8.509
2023-06-10,0.000,0.000,0.003,0.700,20.511,19.733,1.693
2023-06-11,0.000,0.002,0.268,4.653,26.105,4.659,1.095
2023-06-12,0.002,0.261,0.830,4.722,30.161,1.522,0.760
2023-06-13,0.416,1.662,0.434,10.787,2.081,0.431,0.168
2023-06-14,2.357,5.110,4.067,0.059,0.824,0.225,0.088
2023-06-15,1.829,0.688,0.075,0.830,0.165,0.045,0.065
2023-06-16,1.123,0.000,0.046,0.166,0.074,0.000,0.000
2023-06-17,0.009,0.143,0.114,0.058,0.000,0.474,0.143
2023-06-18,0.006,0.170,0.035,0.000,0.000,0.000,0.017
2023-06-19,0.191,0.034,0.000,0.000,0.314,0.289,0.000
2023-06-20,0.013,0.000,0.000,0.105,0.039,0.000,0.000
2023-06-21,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2023-06-22,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2023-06-23,0.000,0.000,0.000,0.000,0.000,0.011,0.512
2023-06-24,0.000,0.000,0.000,0.000,0.003,0.486,0.186
2023-06-25,0.000,0.000,0.000,0.000,0.202,0.096,0.015
2023-06-26,0.000,0.000,0.000,0.135,0.449,0.851,0.524
2023-06-27,0.000,0.000,0.007,0.637,0.503,0.203,0.034
2023-06-28,0.000,0.137,0.758,0.145,0.055,0.000,0.000
2023-06-29,0.456,0.234,0.099,0.568,0.166,0.004,0.000
2023-06-30,0.476,0.057,0.499,0.052,0.008,0.000,0.004
2023-07-01,0.099,0.098,0.062,0.030,0.000,0.000,0.000
2023-07-02,0.051,0.171,0.014,0.000,0.000,0.000,0.000
2023-07-03,0.093,0.001,0.000,0.000,0.000,0.000,0.079
2023-07-04,0.003,0.000,0.000,0.000,0.000,0.000,0.000
2023-07-05,0.000,0.000,0.000,0.000,0.000,0.004,0.000
2023-07-06,0.000,0.000,0.000,0.116,0.600,0.000,0.000
2023-07-07,0.000,0.000,0.300,0.570,0.000,0.000,18.671
2023-07-08,0.000,0.306,0.023,0.000,0.000,5.611,4.966
2023-07-09,2.715,0.016,0.000,0.000,2.097,5.137,0.365
2023-07-10,0.058,0.000,0.009,0.146,0.090,0.002,0.000
2023-07-11,0.000,0.000,0.000,0.001,0.399,0.000,0.000
2023-07-12,0.000,0.000,0.000,0.039,0.000,0.234,0.907
2023-07-13,0.007,7.859,0.114,0.035,0.000,0.124,1.141
2023-07-14,0.007,0.099,0.154,0.000,0.012,0.338,0.276
2023-07-15,0.000,0.039,0.000,0.695,1.091,0.082,0.000
2023-07-16,0.000,0.000,0.426,2.705,0.477,0.016,0.002
2023-07-17,0.029,0.146,2.161,0.308,0.048,0.000,0.000
2023-07-18,0.109,1.990,0.185,0.003,0.000,0.000,0.000
2023-07-19,2.174,0.264,0.000,0.000,0.000,0.002,0.000
