Dia,PrevD1,PrevD2,PrevD3,PrevD4,PrevD5,PrevD6,PrevD7
2021-10-03,5.96,0.0,1.34,0.0,12.07,27.15,20.37
2021-10-04,0.0,6.14,2.13,12.86,12.78,36.47,0.0
2021-10-05,2.51,5.94,1.58,6.23,23.52,13.85,1.23
2021-10-06,0.0,0.0,6.75,40.07,15.25,0.0,0.0
2021-10-07,0.0,7.82,19.14,2.01,0.0,0.0,20.4
2021-10-08,19.2,8.56,3.22,2.53,0.0,8.55,5.12
2021-10-09,15.11,0.0,2.85,0.0,5.57,17.95,3.19
2021-10-10,1.56,3.26,0.0,0.0,12.73,4.45,5.62
2021-10-11,6.52,0.0,1.73,9.74,6.46,5.41,1.24
2021-10-12,0.0,6.72,5.66,7.01,5.56,2.13,0.0
2021-10-13,0.0,0.0,5.96,9.19,6.64,1.08,0.0
2021-10-14,0.0,4.67,1.6,3.21,0.0,0.0,0.0
2021-10-15,6.99,0.0,15.45,14.44,15.31,0.0,0.0
2021-10-16,0.0,20.77,16.44,20.3,0.0,0.0,0.0
2021-10-17,11.72,17.62,2.29,0.0,0.0,0.0,35.14
2021-10-18,4.89,4.36,0.0,0.0,0.0,24.07,0.0
2021-10-19,5.21,0.0,0.0,0.0,24.72,0.0,2.76
2021-10-20,0.0,0.0,0.0,27.39,2.06,2.6,10.78
2021-10-21,0.0,0.0,11.0,8.74,2.84,2.24,5.79
2021-10-22,0.0,11.37,5.42,3.91,12.0,8.49,12.22
2021-10-23,15.3,0.0,2.03,5.78,10.0,3.66,0.0
2021-10-24,0.0,5.08,6.8,5.68,9.69,0.0,1.41
2021-10-25,0.0,13.05,7.16,0.0,0.0,0.0,27.77
2021-10-26,6.28,2.09,1.05,0.0,2.62,7.1,0.0
2021-10-27,10.16,4.16,2.62,2.54,0.0,0.0,0.0
2021-10-28,0.0,2.26,1.75,6.25,0.0,0.0,0.0
2021-10-29,3.47,2.05,3.34,0.0,0.0,0.0,0.0
2021-10-30,2.26,9.19,0.0,0.0,0.0,0.0,0.0
2021-10-31,6.68,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,2.24,6.49
2021-11-02,0.0,0.0,0.0,0.0,7.3,1.26,0.0
2021-11-03,0.0,0.0,0.0,0.0,6.67,2.59,6.93
2021-11-04,0.0,0.0,0.0,6.21,3.88,0.0,0.0
2021-11-05,0.0,0.0,11.16,2.64,0.0,0.0,15.88
2021-11-06,0.0,4.46,0.0,0.0,0.0,3.42,0.0
2021-11-07,0.0,4.92,0.0,0.0,0.0,0.0,0.0
2021-11-08,0.0,0.0,2.27,3.4,0.0,0.0,0.0
2021-11-09,1.08,5.49,0.0,0.0,0.0,0.0,0.0
2021-11-10,3.03,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,8.28
2021-11-12,0.0,0.0,0.0,0.0,0.0,0.0,7.34
2021-11-13,0.0,0.0,0.0,0.0,0.0,3.36,21.64
2021-11-14,0.0,0.0,0.0,10.78,32.84,0.0,0.0
2021-11-15,0.0,0.0,9.29,37.59,0.0,0.0,0.0
2021-11-16,0.0,8.41,11.66,0.0,0.0,0.0,0.0
2021-11-17,5.52,6.01,0.0,0.0,0.0,0.0,0.0
2021-11-18,11.4,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-19,0.0,0.0,0.0,0.0,0.0,0.0,1.73
2021-11-20,0.0,0.0,0.0,0.0,0.0,13.34,0.0
2021-11-21,0.0,0.0,0.0,4.39,6.51,1.48,0.0
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-23,0.0,2.01,1.85,0.0,0.0,0.0,5.96
2021-11-24,4.78,2.08,1.6,0.0,0.0,14.93,0.0
2021-11-25,8.44,3.16,0.0,0.0,9.25,0.0,0.0
2021-11-26,1.89,0.0,0.0,16.48,0.0,0.0,0.0
2021-11-27,0.0,0.0,27.41,0.0,0.0,0.0,0.0
2021-11-28,0.0,21.13,0.0,0.0,0.0,0.0,0.0
2021-11-29,5.35,0.0,0.0,0.0,0.0,0.0,7.82
2021-11-30,1.62,0.0,0.0,0.0,0.0,9.63,11.91
2021-12-01,1.54,5.77,0.0,0.0,17.72,3.37,1.14
2021-12-02,1.67,0.0,3.43,19.81,0.0,0.0,0.0
2021-12-03,0.0,3.58,22.86,0.0,0.0,0.0,0.0
2021-12-04,3.84,11.71,0.0,3.9,0.0,0.0,0.0
2021-12-05,1.17,0.0,2.0,0.0,0.0,0.0,0.0
2021-12-06,1.49,3.23,0.0,0.0,0.0,0.0,10.71
2021-12-07,0.0,0.0,0.0,0.0,2.21,9.9,15.18
2021-12-08,,,,,,,
2021-12-09,0.0,0.0,2.66,9.69,20.91,15.06,19.67
2021-12-10,,,,,,,
2021-12-11,3.37,15.54,5.19,12.07,15.35,5.8,0.0
2021-12-12,4.72,17.98,26.15,2.79,5.18,0.0,0.0
2021-12-13,5.75,4.58,9.95,12.74,0.0,0.0,0.0
2021-12-14,6.85,8.21,0.0,0.0,0.0,0.0,1.36
2021-12-15,14.35,3.73,0.0,0.0,0.0,0.0,28.84
2021-12-16,26.17,0.0,0.0,0.0,0.0,0.0,28.55
2021-12-17,0.0,0.0,0.0,0.0,1.77,28.54,8.05
2021-12-18,0.0,0.0,0.0,0.0,8.8,0.0,0.0
2021-12-19,0.0,0.0,7.86,0.0,0.0,0.0,0.0
2021-12-20,0.0,7.73,0.0,0.0,0.0,0.0,2.98
2021-12-21,5.96,4.16,0.0,0.0,0.0,1.81,7.22
2021-12-22,1.81,0.0,0.0,0.0,4.48,3.47,0.0
2021-12-23,0.0,0.0,0.0,5.29,8.34,0.0,0.0
2021-12-24,0.0,0.0,10.23,8.19,0.0,0.0,7.14
2021-12-25,0.0,14.77,15.88,1.87,0.0,11.32,33.74
2021-12-26,5.08,11.99,5.07,1.75,27.97,5.12,8.4
2021-12-27,12.48,14.47,7.02,29.45,6.73,3.99,12.55
2021-12-28,6.62,11.2,8.85,11.82,3.72,0.0,5.74
2021-12-29,1.37,7.05,5.28,4.16,9.57,5.01,13.06
2021-12-30,15.15,7.32,4.62,6.73,10.44,6.55,18.18
2021-12-31,,,,,,,
2022-01-01,7.59,11.37,8.05,7.6,13.06,1.67,18.14
2022-01-02,12.14,8.58,14.4,15.83,15.43,4.47,9.39
2022-01-03,8.34,2.64,17.15,0.0,1.65,0.0,4.73
2022-01-04,7.96,8.41,0.0,0.0,4.63,10.22,7.9
2022-01-05,17.22,1.14,3.44,3.35,2.67,12.33,2.61
2022-01-06,1.37,0.0,0.0,6.71,4.63,3.75,6.71
2022-01-07,0.0,0.0,1.72,2.72,5.08,7.76,8.84
2022-01-08,2.19,4.01,4.96,6.75,3.66,0.0,0.0
2022-01-09,4.48,15.29,18.09,4.43,0.0,0.0,0.0
2022-01-10,3.26,5.77,3.56,0.0,0.0,7.89,2.34
2022-01-11,9.43,5.66,0.0,0.0,4.3,1.28,2.44
2022-01-12,3.69,2.87,0.0,5.33,4.0,3.49,2.17
2022-01-13,3.54,6.76,5.01,5.09,8.43,0.0,0.0
2022-01-14,5.07,14.91,6.46,11.55,5.49,7.23,9.51
2022-01-15,3.53,4.77,7.02,3.33,4.72,0.0,3.0
2022-01-16,3.5,4.45,5.41,4.56,5.47,8.37,9.26
2022-01-17,1.02,8.31,5.03,8.99,7.82,1.68,3.65
2022-01-18,7.88,7.67,0.0,4.67,3.72,4.36,4.18
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-20,0.0,0.0,0.0,0.0,2.11,1.18,0.0
2022-01-21,0.0,0.0,0.0,6.79,6.05,0.0,9.04
2022-01-22,0.0,0.0,3.55,5.89,4.69,5.54,9.37
2022-01-23,0.0,2.52,3.17,0.0,8.88,17.2,21.64
2022-01-24,0.0,1.71,4.22,5.69,18.0,28.72,5.35
2022-01-25,6.49,3.21,4.35,6.81,18.51,8.77,2.24
2022-01-26,6.77,21.16,18.06,26.26,16.58,3.65,0.0
2022-01-27,11.0,25.73,17.22,25.61,6.48,5.69,2.71
2022-01-28,26.38,32.68,45.92,3.98,0.0,0.0,0.0
2022-01-29,45.36,40.51,4.98,0.0,0.0,0.0,0.0
2022-01-30,21.07,9.96,12.49,0.0,7.49,8.1,6.51
2022-01-31,,,,,,,
2022-02-01,5.08,3.89,3.82,6.94,5.59,6.7,15.72
2022-02-02,14.06,2.38,1.94,11.46,7.74,30.75,11.46
2022-02-03,1.45,26.81,17.0,17.01,20.38,0.0,0.0
2022-02-04,5.03,9.75,6.6,0.0,0.0,0.0,0.0
2022-02-05,13.08,2.76,0.0,0.0,0.0,0.0,0.0
2022-02-06,9.9,0.0,0.0,0.0,4.81,3.45,5.66
2022-02-07,2.69,0.0,0.0,2.74,0.0,0.0,0.0
2022-02-08,0.0,0.0,1.32,0.0,0.0,1.08,4.79
2022-02-09,0.0,0.0,0.0,0.0,0.0,3.27,3.43
2022-02-10,2.04,0.0,0.0,0.0,2.01,5.23,2.64
2022-02-11,0.0,0.0,0.0,5.69,2.25,2.59,9.23
2022-02-12,0.0,0.0,5.44,0.0,0.0,4.63,5.94
2022-02-13,0.0,3.38,0.0,0.0,4.11,0.0,9.82
2022-02-14,4.44,0.0,0.0,0.0,2.27,15.03,1.49
2022-02-15,0.0,5.39,0.0,1.26,14.52,3.86,2.18
2022-02-16,10.82,0.0,4.71,3.39,5.46,7.64,5.31
2022-02-17,1.76,0.0,4.02,2.84,0.0,1.46,1.4
2022-02-18,0.0,0.0,0.0,0.0,0.0,2.55,2.91
2022-02-19,1.65,10.79,7.12,2.8,5.86,1.94,5.79
2022-02-20,2.05,0.0,5.1,4.86,3.4,2.94,1.98
2022-02-21,0.0,0.0,1.83,0.0,0.0,5.04,1.69
2022-02-22,6.69,7.08,0.0,0.0,1.96,2.98,8.02
2022-02-23,5.79,0.0,0.0,1.56,1.43,3.31,0.0
