Dia;PrevD1;PrevD2;PrevD3;PrevD4;PrevD5;PrevD6;PrevD7
2018-12-09;0.000;0.100;0.500;0.300;0.400;4.400;6.500
2018-12-10;0.700;0.400;0.000;2.300;6.800;7.400;10.900
2018-12-11;0.600;0.000;2.600;4.400;5.300;5.600;10.400
2018-12-12;0.100;4.400;5.500;3.300;0.600;4.600;4.100
2018-12-13;2.500;4.800;6.500;2.400;9.200;3.000;3.000
2018-12-14;7.100;3.300;1.300;0.900;1.400;4.900;8.500
2018-12-15;2.800;3.000;3.800;4.800;1.300;6.100;4.300
2018-12-16;2.600;5.800;5.600;4.300;9.200;4.100;5.900
2018-12-17;6.000;2.900;6.800;2.700;7.600;15.600;8.000
2018-12-18;1.500;6.300;3.000;5.900;16.000;45.600;10.300
2018-12-19;5.000;3.100;8.700;15.300;21.900;0.400;1.300
2018-12-20;5.500;9.800;10.000;15.800;0.100;11.300;3.000
2018-12-21;9.700;8.800;10.500;6.400;7.500;7.900;0.000
2018-12-22;3.800;21.800;6.700;19.600;5.100;1.200;0.400
2018-12-23;10.100;10.400;0.500;7.800;3.500;0.100;0.000
2018-12-24;1.100;3.300;6.800;4.500;0.000;0.000;0.200
2018-12-25;0.600;7.900;4.500;0.000;0.100;0.000;0.800
2018-12-26;7.800;4.600;0.100;0.000;0.000;6.000;1.300
2018-12-27;2.000;0.000;0.000;0.000;0.700;3.000;2.500
2018-12-28;0.100;0.000;0.200;7.300;1.900;2.700;11.600
2018-12-29;0.000;0.100;12.600;2.200;2.000;5.000;20.400
2018-12-30;0.000;6.100;3.100;4.700;15.000;31.200;0.000
2018-12-31;1.500;5.400;6.300;10.700;29.000;2.700;0.000
2019-01-01;2.700;3.400;18.400;18.100;0.000;0.000;0.000
2019-01-02;5.600;24.300;67.200;0.700;0.000;0.000;0.000
2019-01-03;18.700;26.400;1.200;0.100;0.000;0.000;0.200
2019-01-04;46.900;0.600;0.000;0.100;1.000;0.200;0.300
2019-01-05;0.500;0.000;3.400;8.600;3.800;6.700;6.500
2019-01-06;0.000;2.300;8.700;0.200;7.200;7.100;9.100
2019-01-07;3.000;0.600;1.300;3.500;1.300;0.800;3.400
2019-01-08;0.300;0.100;0.900;0.100;2.700;3.200;3.200
2019-01-09;0.600;2.000;5.500;6.100;4.600;3.400;7.700
2019-01-10;1.800;0.300;6.500;2.200;1.800;0.700;5.100
2019-01-11;0.000;0.500;3.000;0.000;3.000;5.100;7.700
2019-01-12;1.200;3.800;1.500;2.200;7.800;12.100;8.000
2019-01-13;4.500;7.900;5.300;3.300;9.200;8.400;19.000
2019-01-14;7.300;10.500;7.200;8.700;13.000;13.000;6.100
2019-01-15;1.700;10.200;6.300;5.600;7.000;7.300;8.700
2019-01-16;6.800;8.400;8.700;6.800;2.200;3.100;5.200
2019-01-17;2.300;6.200;9.100;2.600;2.200;8.100;7.600
2019-01-18;0.800;6.300;4.500;3.500;5.800;3.300;6.000
2019-01-19;5.900;6.000;2.800;5.800;8.900;10.500;1.700
2019-01-20;1.400;6.200;5.200;5.300;23.100;5.800;4.500
2019-01-21;1.700;6.800;4.600;20.100;1.300;11.400;0.000
2019-01-22;5.400;4.100;9.700;8.100;0.300;0.000;0.400
2019-01-23;3.000;14.900;25.600;1.900;0.400;0.200;0.100
2019-01-24;14.600;8.200;0.300;0.000;0.400;0.000;0.000
2019-01-25;6.700;0.200;0.000;0.100;0.300;0.000;0.200
2019-01-26;0.600;0.000;0.400;0.000;0.000;0.100;1.000
2019-01-27;0.100;0.200;0.000;0.000;0.200;6.500;2.500
2019-01-28;0.500;0.000;0.000;0.100;0.700;2.300;14.900
2019-01-29;0.000;0.100;0.100;4.700;7.700;3.300;3.300
2019-01-30;0.100;0.100;2.700;0.000;20.100;0.700;16.700
2019-01-31;1.290;2.950;21.190;6.510;4.520;7.940;6.310
2019-02-01;0.060;9.020;0.160;3.350;21.570;5.660;0.640
2019-02-02;1.250;3.480;2.910;8.900;6.800;0.160;0.000
2019-02-03;13.650;3.260;5.940;5.510;0.390;0.000;1.430
2019-02-04;24.720;18.560;1.860;3.240;0.000;0.820;6.390
2019-02-05;28.710;5.030;0.260;0.090;0.500;8.050;5.380
2019-02-06;0.900;1.500;0.300;1.000;1.600;7.500;31.400
2019-02-07;0.180;0.240;0.330;2.820;29.580;20.610;0.050
2019-02-08;0.000;0.040;1.520;6.220;35.590;0.120;2.090
2019-02-09;0.760;3.140;3.720;61.440;0.880;14.840;3.960
2019-02-10;10.850;30.120;14.800;21.510;143.020;2.220;5.820
2019-02-11;30.040;3.660;18.750;92.560;31.040;2.110;2.130
2019-02-12;1.200;2.940;55.740;131.720;0.920;2.570;9.820
2019-02-13;1.200;31.500;30.500;1.300;4.600;4.600;0.200
2019-02-14;27.300;13.430;1.890;1.570;10.780;8.470;0.520
2019-02-15;37.420;0.940;0.000;4.930;5.260;5.650;11.810
2019-02-16;0.770;2.510;3.330;3.000;36.070;45.880;6.890
