Dia;PrevD1;PrevD2;PrevD3;PrevD4;PrevD5;PrevD6;PrevD7
2022-01-29;20.05;31.54;11.68;3.98;4.12;1.12;1.79
2022-01-30;31.54;11.68;3.98;4.12;1.12;1.79;0.51
2022-01-31;11.68;3.98;4.12;1.12;1.79;0.51;2.46
2022-02-01;3.98;4.12;1.12;1.79;0.51;2.46;3.26
2022-02-02;4.12;1.12;1.79;0.51;2.46;3.26;0.00
2022-02-03;1.12;1.79;0.51;2.46;3.26;0.00;0.00
2022-02-04;1.79;0.51;2.46;3.26;0.00;0.00;0.00
2022-02-05;0.51;2.46;3.26;0.00;0.00;0.00;2.54
2022-02-06;2.46;3.26;0.00;0.00;0.00;2.54;0.00
2022-02-07;3.26;0.00;0.00;0.00;2.54;0.00;0.00
2022-02-08;0.00;0.00;0.00;2.54;0.00;0.00;0.00
2022-02-09;0.00;0.00;2.54;0.00;0.00;0.00;0.00
2022-02-10;0.00;2.54;0.00;0.00;0.00;0.00;0.19
2022-02-11;2.54;0.00;0.00;0.00;0.00;0.19;5.24
2022-02-12;0.00;0.00;0.00;0.00;0.19;5.24;1.30
2022-02-13;0.00;0.00;0.00;0.19;5.24;1.30;1.58
2022-02-14;0.00;0.00;0.19;5.24;1.30;1.58;1.58
2022-02-15;0.00;0.19;5.24;1.30;1.58;1.58;0.07
2022-02-16;0.19;5.24;1.30;1.58;1.58;0.07;0.04
2022-02-17;5.24;1.30;1.58;1.58;0.07;0.04;0.02
2022-02-18;1.30;1.58;1.58;0.07;0.04;0.02;1.71
2022-02-19;1.58;1.58;0.07;0.04;0.02;1.71;0.00
2022-02-20;1.58;0.07;0.04;0.02;1.71;0.00;0.47
2022-02-21;0.07;0.04;0.02;1.71;0.00;0.47;0.00
2022-02-22;0.04;0.02;1.71;0.00;0.47;0.00;0.00
2022-02-23;0.02;1.71;0.00;0.47;0.00;0.00;15.47
2022-02-24;1.71;0.00;0.47;0.00;0.00;15.47;0.00
2022-02-25;0.00;0.47;0.00;0.00;15.47;0.00;0.00
2022-02-26;0.47;0.00;0.00;15.47;0.00;0.00;4.59
2022-02-27;0.00;0.00;15.47;0.00;0.00;4.59;1.38
2022-02-28;0.00;15.47;0.00;0.00;4.59;1.38;4.82
2022-03-01;15.47;0.00;0.00;4.59;1.38;4.82;1.20
2022-03-02;0.00;0.00;4.59;1.38;4.82;1.20;2.58
2022-03-03;0.00;4.59;1.38;4.82;1.20;2.58;5.85
2022-03-04;4.59;1.38;4.82;1.20;2.58;5.85;5.23
2022-03-05;1.38;4.82;1.20;2.58;5.85;5.23;6.39
2022-03-06;4.82;1.20;2.58;5.85;5.23;6.39;16.52
2022-03-07;1.20;2.58;5.85;5.23;6.39;16.52;7.31
2022-03-08;2.58;5.85;5.23;6.39;16.52;7.31;17.09
2022-03-09;5.85;5.23;6.39;16.52;7.31;17.09;4.79
2022-03-10;5.23;6.39;16.52;7.31;17.09;4.79;7.79
2022-03-11;6.39;16.52;7.31;17.09;4.79;7.79;0.29
2022-03-12;16.52;7.31;17.09;4.79;7.79;0.29;4.14
2022-03-13;7.31;17.09;4.79;7.79;0.29;4.14;0.26
2022-03-14;17.09;4.79;7.79;0.29;4.14;0.26;0.62
2022-03-15;4.79;7.79;0.29;4.14;0.26;0.62;0.00
2022-03-16;7.79;0.29;4.14;0.26;0.62;0.00;0.41
2022-03-17;0.29;4.14;0.26;0.62;0.00;0.41;0.02
2022-03-18;4.14;0.26;0.62;0.00;0.41;0.02;0.00
2022-03-19;0.26;0.62;0.00;0.41;0.02;0.00;0.00
2022-03-20;0.62;0.00;0.41;0.02;0.00;0.00;4.93
2022-03-21;0.00;0.41;0.02;0.00;0.00;4.93;0.20
2022-03-22;0.41;0.02;0.00;0.00;4.93;0.20;0.66
2022-03-23;0.02;0.00;0.00;4.93;0.20;0.66;0.00
2022-03-24;0.00;0.00;4.93;0.20;0.66;0.00;2.67
2022-03-25;0.00;4.93;0.20;0.66;0.00;2.67;0.85
2022-03-26;4.93;0.20;0.66;0.00;2.67;0.85;0.01
2022-03-27;0.20;0.66;0.00;2.67;0.85;0.01;0.00
2022-03-28;0.66;0.00;2.67;0.85;0.01;0.00;0.00
2022-03-29;0.00;2.67;0.85;0.01;0.00;0.00;0.21
2022-03-30;2.67;0.85;0.01;0.00;0.00;0.21;1.60
2022-03-31;0.85;0.01;0.00;0.00;0.21;1.60;0.00
2022-04-01;0.01;0.00;0.00;0.21;1.60;0.00;0.00
2022-04-02;0.00;0.00;0.21;1.60;0.00;0.00;19.54
2022-04-03;0.00;0.21;1.60;0.00;0.00;19.54;0.01
2022-04-04;0.21;1.60;0.00;0.00;19.54;0.01;0.00
2022-04-05;1.60;0.00;0.00;19.54;0.01;0.00;0.00
2022-04-06;0.00;0.00;19.54;0.01;0.00;0.00;0.04
2022-04-07;0.00;19.54;0.01;0.00;0.00;0.04;0.00
2022-04-08;19.54;0.01;0.00;0.00;0.04;0.00;0.03
2022-04-09;0.01;0.00;0.00;0.04;0.00;0.03;0.00
2022-04-10;0.00;0.00;0.04;0.00;0.03;0.00;0.00
2022-04-11;0.00;0.04;0.00;0.03;0.00;0.00;0.00
2022-04-12;0.04;0.00;0.03;0.00;0.00;0.00;0.00
2022-04-13;0.00;0.03;0.00;0.00;0.00;0.00;0.00
2022-04-14;0.03;0.00;0.00;0.00;0.00;0.00;0.00
2022-04-15;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-04-16;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-04-17;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-04-18;0.00;0.00;0.00;0.00;0.00;0.00;0.10
2022-04-19;0.00;0.00;0.00;0.00;0.00;0.10;0.00
2022-04-20;0.00;0.00;0.00;0.00;0.10;0.00;0.00
2022-04-21;0.00;0.00;0.00;0.10;0.00;0.00;0.00
2022-04-22;0.00;0.00;0.10;0.00;0.00;0.00;0.00
2022-04-23;0.00;0.10;0.00;0.00;0.00;0.00;0.00
2022-04-24;0.10;0.00;0.00;0.00;0.00;0.00;0.00
2022-04-25;0.00;0.00;0.00;0.00;0.00;0.00;0.30
2022-04-26;0.00;0.00;0.00;0.00;0.00;0.30;0.00
2022-04-27;0.00;0.00;0.00;0.00;0.30;0.00;0.00
2022-04-28;0.00;0.00;0.00;0.30;0.00;0.00;3.12
2022-04-29;0.00;0.00;0.30;0.00;0.00;3.12;0.00
2022-04-30;0.00;0.30;0.00;0.00;3.12;0.00;0.00
2022-05-01;0.30;0.00;0.00;3.12;0.00;0.00;0.00
2022-05-02;0.00;0.00;3.12;0.00;0.00;0.00;0.00
2022-05-03;0.00;3.12;0.00;0.00;0.00;0.00;0.00
2022-05-04;3.12;0.00;0.00;0.00;0.00;0.00;0.00
2022-05-05;0.00;0.00;0.00;0.00;0.00;0.00;3.66
2022-05-06;0.00;0.00;0.00;0.00;0.00;3.66;0.00
2022-05-07;0.00;0.00;0.00;0.00;3.66;0.00;0.00
2022-05-08;0.00;0.00;0.00;3.66;0.00;0.00;0.00
2022-05-09;0.00;0.00;3.66;0.00;0.00;0.00;3.86
2022-05-10;0.00;3.66;0.00;0.00;0.00;3.86;0.00
2022-05-11;3.66;0.00;0.00;0.00;3.86;0.00;0.00
2022-05-12;0.00;0.00;0.00;3.86;0.00;0.00;0.00
2022-05-13;0.00;0.00;3.86;0.00;0.00;0.00;0.00
2022-05-14;0.00;3.86;0.00;0.00;0.00;0.00;0.00
2022-05-15;3.86;0.00;0.00;0.00;0.00;0.00;0.00
2022-05-16;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-05-17;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-05-18;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-05-19;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-05-20;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-05-21;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-05-22;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-05-23;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-05-24;0.00;0.00;0.00;0.00;0.00;0.00;11.56
2022-05-25;0.00;0.00;0.00;0.00;0.00;11.56;6.62
2022-05-26;0.00;0.00;0.00;0.00;11.56;6.62;9.96
2022-05-27;0.00;0.00;0.00;11.56;6.62;9.96;0.00
2022-05-28;0.00;0.00;11.56;6.62;9.96;0.00;0.00
2022-05-29;0.00;11.56;6.62;9.96;0.00;0.00;0.00
2022-05-30;11.56;6.62;9.96;0.00;0.00;0.00;0.00
2022-05-31;6.62;9.96;0.00;0.00;0.00;0.00;0.00
2022-06-01;9.96;0.00;0.00;0.00;0.00;0.00;2.80
2022-06-02;0.00;0.00;0.00;0.00;0.00;2.80;0.82
2022-06-03;0.00;0.00;0.00;0.00;2.80;0.82;1.08
2022-06-04;0.00;0.00;0.00;2.80;0.82;1.08;5.44
2022-06-05;0.00;0.00;2.80;0.82;1.08;5.44;0.00
2022-06-06;0.00;2.80;0.82;1.08;5.44;0.00;0.00
2022-06-07;2.80;0.82;1.08;5.44;0.00;0.00;0.00
2022-06-08;0.82;1.08;5.44;0.00;0.00;0.00;0.00
2022-06-09;1.08;5.44;0.00;0.00;0.00;0.00;0.00
2022-06-10;5.44;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-12;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-13;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-14;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-15;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-16;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-17;0.00;0.00;0.00;0.00;0.00;0.00;0.56
2022-06-18;0.00;0.00;0.00;0.00;0.00;0.56;0.00
2022-06-19;0.00;0.00;0.00;0.00;0.56;0.00;0.00
2022-06-20;0.00;0.00;0.00;0.56;0.00;0.00;0.00
2022-06-21;0.00;0.00;0.56;0.00;0.00;0.00;0.00
2022-06-22;0.00;0.56;0.00;0.00;0.00;0.00;0.00
2022-06-23;0.56;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-24;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-25;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-26;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-29;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-06-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-01;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-02;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-04;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-05;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-07;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-08;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-09;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-10;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-12;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-13;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-14;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-15;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-16;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-17;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-18;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-19;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-20;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-21;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-22;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-23;0.00;0.00;0.00;0.00;0.00;0.00;6.07
2022-07-24;0.00;0.00;0.00;0.00;0.00;6.07;0.00
2022-07-25;0.00;0.00;0.00;0.00;6.07;0.00;0.00
2022-07-26;0.00;0.00;0.00;6.07;0.00;0.00;0.00
2022-07-27;0.00;0.00;6.07;0.00;0.00;0.00;0.00
2022-07-28;0.00;6.07;0.00;0.00;0.00;0.00;0.00
2022-07-29;6.07;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-07-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-01;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-02;0.00;0.00;0.00;0.00;0.00;0.00;11.38
2022-08-03;0.00;0.00;0.00;0.00;0.00;11.38;3.21
2022-08-04;0.00;0.00;0.00;0.00;11.38;3.21;8.79
2022-08-05;0.00;0.00;0.00;11.38;3.21;8.79;0.04
2022-08-06;0.00;0.00;11.38;3.21;8.79;0.04;0.00
2022-08-07;0.00;11.38;3.21;8.79;0.04;0.00;0.00
2022-08-08;11.38;3.21;8.79;0.04;0.00;0.00;0.00
2022-08-09;3.21;8.79;0.04;0.00;0.00;0.00;0.00
2022-08-10;8.79;0.04;0.00;0.00;0.00;0.00;0.00
2022-08-11;0.04;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-12;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-13;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-14;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-15;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-16;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-17;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-18;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-19;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-20;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-21;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-22;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-23;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-24;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-25;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-26;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-08-28;0.00;0.00;0.00;0.00;0.00;0.00;0.02
2022-08-29;0.00;0.00;0.00;0.00;0.00;0.02;3.19
2022-08-30;0.00;0.00;0.00;0.00;0.02;3.19;0.00
2022-08-31;0.00;0.00;0.00;0.02;3.19;0.00;4.66
2022-09-01;0.00;0.00;0.02;3.19;0.00;4.66;0.75
2022-09-02;0.00;0.02;3.19;0.00;4.66;0.75;0.00
2022-09-03;0.02;3.19;0.00;4.66;0.75;0.00;0.00
2022-09-04;3.19;0.00;4.66;0.75;0.00;0.00;0.00
2022-09-05;0.00;4.66;0.75;0.00;0.00;0.00;0.00
2022-09-06;4.66;0.75;0.00;0.00;0.00;0.00;0.00
2022-09-07;0.75;0.00;0.00;0.00;0.00;0.00;2.87
2022-09-08;0.00;0.00;0.00;0.00;0.00;2.87;3.68
2022-09-09;0.00;0.00;0.00;0.00;2.87;3.68;0.31
2022-09-10;0.00;0.00;0.00;2.87;3.68;0.31;0.00
2022-09-11;0.00;0.00;2.87;3.68;0.31;0.00;0.00
2022-09-12;0.00;2.87;3.68;0.31;0.00;0.00;0.00
2022-09-13;2.87;3.68;0.31;0.00;0.00;0.00;0.00
2022-09-14;3.68;0.31;0.00;0.00;0.00;0.00;0.00
2022-09-15;0.31;0.00;0.00;0.00;0.00;0.00;4.15
2022-09-16;0.00;0.00;0.00;0.00;0.00;4.15;0.62
2022-09-17;0.00;0.00;0.00;0.00;4.15;0.62;0.00
2022-09-18;0.00;0.00;0.00;4.15;0.62;0.00;0.00
2022-09-19;0.00;0.00;4.15;0.62;0.00;0.00;0.00
2022-09-20;0.00;4.15;0.62;0.00;0.00;0.00;21.73
2022-09-21;4.15;0.62;0.00;0.00;0.00;21.73;16.09
2022-09-22;0.62;0.00;0.00;0.00;21.73;16.09;10.81
2022-09-23;0.00;0.00;0.00;21.73;16.09;10.81;0.00
2022-09-24;0.00;0.00;21.73;16.09;10.81;0.00;11.85
2022-09-25;0.00;21.73;16.09;10.81;0.00;11.85;0.00
2022-09-26;21.73;16.09;10.81;0.00;11.85;0.00;0.00
2022-09-27;16.09;10.81;0.00;11.85;0.00;0.00;0.46
2022-09-28;10.81;0.00;11.85;0.00;0.00;0.46;0.00
2022-09-29;0.00;11.85;0.00;0.00;0.46;0.00;0.00
2022-09-30;11.85;0.00;0.00;0.46;0.00;0.00;2.07
2022-10-01;0.00;0.00;0.46;0.00;0.00;2.07;8.72
2022-10-02;0.00;0.46;0.00;0.00;2.07;8.72;0.00
2022-10-03;0.46;0.00;0.00;2.07;8.72;0.00;5.13
2022-10-04;0.00;0.00;2.07;8.72;0.00;5.13;0.98
2022-10-05;0.00;2.07;8.72;0.00;5.13;0.98;0.00
2022-10-06;2.07;8.72;0.00;5.13;0.98;0.00;0.00
2022-10-07;8.72;0.00;5.13;0.98;0.00;0.00;0.00
2022-10-08;0.00;5.13;0.98;0.00;0.00;0.00;0.00
2022-10-09;5.13;0.98;0.00;0.00;0.00;0.00;0.00
2022-10-10;0.98;0.00;0.00;0.00;0.00;0.00;0.00
2022-10-11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
2022-10-12;0.00;0.00;0.00;0.00;0.00;0.00;0.14
2022-10-13;0.00;0.00;0.00;0.00;0.00;0.14;0.93
2022-10-14;0.00;0.00;0.00;0.00;0.14;0.93;1.42
2022-10-15;0.00;0.00;0.00;0.14;0.93;1.42;8.07
2022-10-16;0.00;0.00;0.14;0.93;1.42;8.07;0.57
2022-10-17;0.00;0.14;0.93;1.42;8.07;0.57;0.00
2022-10-18;0.14;0.93;1.42;8.07;0.57;0.00;0.00
2022-10-19;0.93;1.42;8.07;0.57;0.00;0.00;0.51
2022-10-20;1.42;8.07;0.57;0.00;0.00;0.51;0.00
2022-10-21;8.07;0.57;0.00;0.00;0.51;0.00;11.39
2022-10-22;0.57;0.00;0.00;0.51;0.00;11.39;3.12
2022-10-23;0.00;0.00;0.51;0.00;11.39;3.12;15.91
2022-10-24;0.00;0.51;0.00;11.39;3.12;15.91;3.24
2022-10-25;0.51;0.00;11.39;3.12;15.91;3.24;19.32
2022-10-26;0.00;11.39;3.12;15.91;3.24;19.32;0.00
2022-10-27;11.39;3.12;15.91;3.24;19.32;0.00;0.00
2022-10-28;3.12;15.91;3.24;19.32;0.00;0.00;0.00
2022-10-29;15.91;3.24;19.32;0.00;0.00;0.00;0.00
2022-10-30;3.24;19.32;0.00;0.00;0.00;0.00;0.00
2022-10-31;19.32;0.00;0.00;0.00;0.00;0.00;0.00
2022-11-01;0.00;0.00;0.00;0.00;0.00;0.00;0.59
2022-11-02;0.00;0.00;0.00;0.00;0.00;0.59;0.00
2022-11-03;0.00;0.00;0.00;0.00;0.59;0.00;0.02
2022-11-04;0.00;0.00;0.00;0.59;0.00;0.02;0.00
2022-11-05;0.00;0.00;0.59;0.00;0.02;0.00;15.82
2022-11-06;0.00;0.59;0.00;0.02;0.00;15.82;0.00
2022-11-07;0.59;0.00;0.02;0.00;15.82;0.00;0.44
2022-11-08;0.00;0.02;0.00;15.82;0.00;0.44;10.13
2022-11-09;0.02;0.00;15.82;0.00;0.44;10.13;0.00
2022-11-10;0.00;15.82;0.00;0.44;10.13;0.00;0.00
2022-11-11;15.82;0.00;0.44;10.13;0.00;0.00;0.00
2022-11-12;0.00;0.44;10.13;0.00;0.00;0.00;0.00
2022-11-13;0.44;10.13;0.00;0.00;0.00;0.00;0.14
2022-11-14;10.13;0.00;0.00;0.00;0.00;0.14;1.72
2022-11-15;0.00;0.00;0.00;0.00;0.14;1.72;0.00
2022-11-16;0.00;0.00;0.00;0.14;1.72;0.00;16.86
2022-11-17;0.00;0.00;0.14;1.72;0.00;16.86;19.89
2022-11-18;0.00;0.14;1.72;0.00;16.86;19.89;0.44
2022-11-19;0.14;1.72;0.00;16.86;19.89;0.44;0.00
2022-11-20;1.72;0.00;16.86;19.89;0.44;0.00;0.98
2022-11-21;0.00;16.86;19.89;0.44;0.00;0.98;5.29
2022-11-22;16.86;19.89;0.44;0.00;0.98;5.29;9.48
2022-11-23;19.89;0.44;0.00;0.98;5.29;9.48;7.15
2022-11-24;0.44;0.00;0.98;5.29;9.48;7.15;1.76
2022-11-25;0.00;0.98;5.29;9.48;7.15;1.76;4.76
2022-11-26;0.98;5.29;9.48;7.15;1.76;4.76;1.62
2022-11-27;5.29;9.48;7.15;1.76;4.76;1.62;16.57
2022-11-28;9.48;7.15;1.76;4.76;1.62;16.57;2.35
2022-11-29;7.15;1.76;4.76;1.62;16.57;2.35;11.96
2022-11-30;1.76;4.76;1.62;16.57;2.35;11.96;23.13
2022-12-01;4.76;1.62;16.57;2.35;11.96;23.13;12.37
2022-12-02;1.62;16.57;2.35;11.96;23.13;12.37;0.00
2022-12-03;16.57;2.35;11.96;23.13;12.37;0.00;0.80
2022-12-04;2.35;11.96;23.13;12.37;0.00;0.80;0.00
2022-12-05;11.96;23.13;12.37;0.00;0.80;0.00;4.18
2022-12-06;23.13;12.37;0.00;0.80;0.00;4.18;10.25
2022-12-07;12.37;0.00;0.80;0.00;4.18;10.25;3.45
2022-12-08;0.00;0.80;0.00;4.18;10.25;3.45;0.03
2022-12-09;0.80;0.00;4.18;10.25;3.45;0.03;0.00
2022-12-10;0.00;4.18;10.25;3.45;0.03;0.00;5.44
2022-12-11;4.18;10.25;3.45;0.03;0.00;5.44;0.00
2022-12-12;10.25;3.45;0.03;0.00;5.44;0.00;0.00
2022-12-13;3.45;0.03;0.00;5.44;0.00;0.00;0.25
2022-12-14;0.03;0.00;5.44;0.00;0.00;0.25;0.27
2022-12-15;0.00;5.44;0.00;0.00;0.25;0.27;0.00
2022-12-16;5.44;0.00;0.00;0.25;0.27;0.00;0.00
2022-12-17;0.00;0.00;0.25;0.27;0.00;0.00;2.47
2022-12-18;0.00;0.25;0.27;0.00;0.00;2.47;2.54
2022-12-19;0.25;0.27;0.00;0.00;2.47;2.54;2.29
2022-12-20;0.27;0.00;0.00;2.47;2.54;2.29;14.88
2022-12-21;0.00;0.00;2.47;2.54;2.29;14.88;11.16
2022-12-22;0.00;2.47;2.54;2.29;14.88;11.16;52.87
2022-12-23;2.47;2.54;2.29;14.88;11.16;52.87;8.21
2022-12-24;2.54;2.29;14.88;11.16;52.87;8.21;19.24
2022-12-25;2.29;14.88;11.16;52.87;8.21;19.24;2.05
2022-12-26;14.88;11.16;52.87;8.21;19.24;2.05;0.00
2022-12-27;11.16;52.87;8.21;19.24;2.05;0.00;9.28
2022-12-28;52.87;8.21;19.24;2.05;0.00;9.28;5.55
2022-12-29;8.21;19.24;2.05;0.00;9.28;5.55;36.37
2022-12-30;19.24;2.05;0.00;9.28;5.55;36.37;1.80
2022-12-31;2.05;0.00;9.28;5.55;36.37;1.80;0.41
2023-01-01;0.00;9.28;5.55;36.37;1.80;0.41;0.00
2023-01-02;9.28;5.55;36.37;1.80;0.41;0.00;0.05
2023-01-03;5.55;36.37;1.80;0.41;0.00;0.05;1.51
2023-01-04;36.37;1.80;0.41;0.00;0.05;1.51;2.61
2023-01-05;1.80;0.41;0.00;0.05;1.51;2.61;3.77
2023-01-06;0.41;0.00;0.05;1.51;2.61;3.77;0.75
2023-01-07;0.00;0.05;1.51;2.61;3.77;0.75;14.14
2023-01-08;0.05;1.51;2.61;3.77;0.75;14.14;5.05
2023-01-09;1.51;2.61;3.77;0.75;14.14;5.05;0.94
2023-01-10;2.61;3.77;0.75;14.14;5.05;0.94;1.46
2023-01-11;3.77;0.75;14.14;5.05;0.94;1.46;6.60
2023-01-12;0.75;14.14;5.05;0.94;1.46;6.60;15.55
2023-01-13;14.14;5.05;0.94;1.46;6.60;15.55;3.93
2023-01-14;5.05;0.94;1.46;6.60;15.55;3.93;6.17
2023-01-15;0.94;1.46;6.60;15.55;3.93;6.17;0.00
2023-01-16;1.46;6.60;15.55;3.93;6.17;0.00;0.00
2023-01-17;6.60;15.55;3.93;6.17;0.00;0.00;2.31
2023-01-18;15.55;3.93;6.17;0.00;0.00;2.31;0.11
2023-01-19;3.93;6.17;0.00;0.00;2.31;0.11;0.00
2023-01-20;6.17;0.00;0.00;2.31;0.11;0.00;0.00
2023-01-21;0.00;0.00;2.31;0.11;0.00;0.00;0.00
2023-01-22;0.00;2.31;0.11;0.00;0.00;0.00;7.42
2023-01-23;2.31;0.11;0.00;0.00;0.00;7.42;1.72
2023-01-24;0.11;0.00;0.00;0.00;7.42;1.72;1.53
2023-01-25;0.00;0.00;0.00;7.42;1.72;1.53;8.61
2023-01-26;0.00;0.00;7.42;1.72;1.53;8.61;20.59
2023-01-27;0.00;7.42;1.72;1.53;8.61;20.59;5.70
2023-01-28;7.42;1.72;1.53;8.61;20.59;5.70;5.62
2023-01-29;1.72;1.53;8.61;20.59;5.70;5.62;2.78
2023-01-30;1.53;8.61;20.59;5.70;5.62;2.78;3.40
2023-01-31;8.61;20.59;5.70;5.62;2.78;3.40;7.24
2023-02-01;20.59;5.70;5.62;2.78;3.40;7.24;8.25
2023-02-02;5.70;5.62;2.78;3.40;7.24;8.25;0.03
2023-02-03;5.62;2.78;3.40;7.24;8.25;0.03;0.00
2023-02-04;2.78;3.40;7.24;8.25;0.03;0.00;5.06
2023-02-05;3.40;7.24;8.25;0.03;0.00;5.06;0.06
2023-02-06;7.24;8.25;0.03;0.00;5.06;0.06;0.72
2023-02-07;8.25;0.03;0.00;5.06;0.06;0.72;3.20
2023-02-08;0.03;0.00;5.06;0.06;0.72;3.20;3.11
2023-02-09;0.00;5.06;0.06;0.72;3.20;3.11;0.29
2023-02-10;5.06;0.06;0.72;3.20;3.11;0.29;4.40
2023-02-11;0.06;0.72;3.20;3.11;0.29;4.40;0.74
2023-02-12;0.72;3.20;3.11;0.29;4.40;0.74;7.91
2023-02-13;3.20;3.11;0.29;4.40;0.74;7.91;3.55
2023-02-14;3.11;0.29;4.40;0.74;7.91;3.55;0.26
2023-02-15;0.29;4.40;0.74;7.91;3.55;0.26;12.67
2023-02-16;4.40;0.74;7.91;3.55;0.26;12.67;0.42
2023-02-17;0.74;7.91;3.55;0.26;12.67;0.42;5.71
2023-02-18;7.91;3.55;0.26;12.67;0.42;5.71;0.68
2023-02-19;3.55;0.26;12.67;0.42;5.71;0.68;1.16
2023-02-20;0.26;12.67;0.42;5.71;0.68;1.16;2.41
2023-02-21;12.67;0.42;5.71;0.68;1.16;2.41;11.33
2023-02-22;0.42;5.71;0.68;1.16;2.41;11.33;12.28
2023-02-23;5.71;0.68;1.16;2.41;11.33;12.28;0.00
2023-02-24;0.68;1.16;2.41;11.33;12.28;0.00;0.00
2023-02-25;1.16;2.41;11.33;12.28;0.00;0.00;0.03
2023-02-26;2.41;11.33;12.28;0.00;0.00;0.03;6.58
2023-02-27;11.33;12.28;0.00;0.00;0.03;6.58;10.93
2023-02-28;12.28;0.00;0.00;0.03;6.58;10.93;0.83
2023-03-01;0.00;0.00;0.03;6.58;10.93;0.83;0.40
2023-03-02;0.00;0.03;6.58;10.93;0.83;0.40;3.35
